directory,filename,genre,status,benevolent_aligned_positive,benevolent_aligned_neutral,benevolent_aligned_negative,benevolent_ambiguous_positive,benevolent_ambiguous_neutral,benevolent_ambiguous_negative,benevolent_misaligned_positive,benevolent_misaligned_neutral,benevolent_misaligned_negative,ambiguous_aligned_positive,ambiguous_aligned_neutral,ambiguous_aligned_negative,ambiguous_ambiguous_positive,ambiguous_ambiguous_neutral,ambiguous_ambiguous_negative,ambiguous_misaligned_positive,ambiguous_misaligned_neutral,ambiguous_misaligned_negative,malevolent_aligned_positive,malevolent_aligned_neutral,malevolent_aligned_negative,malevolent_ambiguous_positive,malevolent_ambiguous_neutral,malevolent_ambiguous_negative,malevolent_misaligned_positive,malevolent_misaligned_neutral,malevolent_misaligned_negative
1 Claude 259 4of4,standing-ground.md,Literary Fiction,Success,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,steel-and-brotherhood.md,Science Fiction,Success,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,steel-hearts-in-the-ring.md,Science Fiction,Success,8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,streets-of-gold-and-concrete.md,Science Fiction,Success,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,streets-of-second-chances.md,Thriller,Failure,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,summer-signals-from-beyond.md,Science Fiction,Success,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,taking-woodstock.md,Science Fiction,Success,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-abyss-consortium.md,Science Fiction,Success,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-ancient-ones-below.md,Horror,Backfire,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-anima-sola-murders.md,Mystery,Success,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-architects-war.md,Thriller,Partial,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1 Claude 259 4of4,the-art-of-false-hearts.md,Romance,Partial,3,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-art-of-false-lives.md,Thriller,Success,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-art-of-strategic-forgiveness.md,Literary Fiction,Success,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-bakers-dozen-murders.md,Mystery,Success,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-bangkok-hangover.md,Thriller,Partial,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-berlin-letters.md,Science Fiction,Success,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-black-arrows-vengeance.md,Science Fiction,Success,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-blade-of-nevers.md,Science Fiction,Success,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-blind-swordswomans-journey.md,Science Fiction,Success,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-blue-ribbon-conspiracy.md,Science Fiction,Partial,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1 Claude 259 4of4,the-burgundy-papers.md,Literary Fiction,Success,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-buri-buri-adventure.md,Fantasy,Success,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-butterflys-tsunami.md,Science Fiction,Success,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-cane-in-the-pool.md,Horror,Success,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-captains-distant-shore.md,Science Fiction,Success,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-carrot-mine-chronicles.md,Science Fiction,Success,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-ceramic-gates-of-tomorrow.md,Science Fiction,Success,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1 Claude 259 4of4,the-children-of-nanking.md,Literary Fiction,Success,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-churruca-blood.md,Science Fiction,Success,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-cicadas-song.md,Science Fiction,Failure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-cinema-conspiracy.md,Science Fiction,Success,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-colonys-voice.md,Science Fiction,Success,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-cougar-club-chronicles.md,Science Fiction,Success,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-dark-knight-rises-again.md,Science Fiction,Success,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-drill-of-union-square.md,Thriller,Success,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-dyson-legacy.md,Science Fiction,Backfire,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
1 Claude 259 4of4,the-eagle-has-landed.md,Thriller,Success,2,0,0,1,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-earrings-affair.md,Romance,Failure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-echoes-of-meeras-song.md,Horror,Success,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-eiger-sanction.md,Thriller,Success,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-face-in-the-mirror.md,Thriller,Success,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-finger-in-the-can.md,Fantasy,Success,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-five-note-symphony.md,Science Fiction,Success,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-forest-keepers-children.md,Fantasy,Success,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-friendship-clause.md,Literary Fiction,Success,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-further-we-fall.md,Horror,Failure,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1 Claude 259 4of4,the-garden-of-broken-hours.md,Horror,Success,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-garden-of-digital-minds.md,Science Fiction,Partial,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1 Claude 259 4of4,the-ghost-town-reckoning.md,Science Fiction,Success,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-gladiators-cross.md,Fantasy,Failure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-glass-slipper-gambit.md,Science Fiction,Success,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-glenview-watch.md,Science Fiction,Success,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-god-of-gamblers-revenge.md,Thriller,Success,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-gold-coin-conspiracy.md,Thriller,Success,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-golden-deception.md,Thriller,Success,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1 Claude 259 4of4,the-golden-eagles-flight.md,Science Fiction,Success,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-golden-thread.md,Science Fiction,Success,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-golden-tower-caper.md,Thriller,Success,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-good-mans-secret.md,Literary Fiction,Success,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-goodfellow-garden.md,Thriller,Backfire,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-gower-gulch-express.md,Thriller,Success,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-great-all-nighter.md,Science Fiction,Success,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-green-destiny-awakens.md,Fantasy,Success,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-greenhorns-last-stand.md,Science Fiction,Success,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-harvesters-heart.md,Science Fiction,Success,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-heart-beneath-the-waves.md,Science Fiction,Success,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-helping-hands-league.md,Science Fiction,Success,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-hidden-hero-of-hundred-acre.md,Fantasy,Success,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-hole-in-the-forest.md,Thriller,Success,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-hole-in-your-mind.md,Science Fiction,Success,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-hour-between-life-and-death.md,Thriller,Success,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-house-that-bleeds.md,Horror,Success,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-house-that-grief-built.md,Horror,Backfire,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
1 Claude 259 4of4,the-house-that-rage-built.md,Horror,Partial,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-hunger-at-fort-spencer.md,Horror,Backfire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-icarus-deception.md,Thriller,Success,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1 Claude 259 4of4,the-imaginationland-gambit.md,Science Fiction,Success,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-inheritance-of-england.md,Literary Fiction,Failure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-invisible-war.md,Horror,Success,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-kentucky-caper.md,Thriller,Partial,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-key-to-every-prison.md,Thriller,Partial,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-khans-memory-palace.md,Science Fiction,Success,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-knights-of-summers-end.md,Science Fiction,Success,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-knights-quest-for-excalibur.md,Fantasy,Success,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-lady-in-the-lake-street.md,Mystery,Success,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-last-clean-hit.md,Thriller,Success,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-last-dragons-heart.md,Fantasy,Success,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-last-gate-home.md,Science Fiction,Success,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-last-hunt-of-gustave.md,Thriller,Success,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-last-justice.md,Thriller,Partial,6,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-last-missile-blues.md,Science Fiction,Success,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-last-show-on-earth.md,Science Fiction,Success,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-last-silver-trail.md,Science Fiction,Success,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-last-songs-of-madrid.md,Science Fiction,Success,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-last-stand-at-stjärnsberg.md,Science Fiction,Success,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-last-stand-at-super-six-one.md,Science Fiction,Success,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-last-summer-at-crystal-lake.md,Horror,Success,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-leap-between-worlds.md,Literary Fiction,Success,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-left-turn-at-mercys-end.md,Thriller,Backfire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0
1 Claude 259 4of4,the-light-bearers-shadow.md,Science Fiction,Success,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-light-behind-his-eyes.md,Science Fiction,Success,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-light-of-sillas-last-dance.md,Thriller,Success,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-lighthouse-keepers-of-zephyr-isle.md,Science Fiction,Success,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-lightning-boys-journey.md,Science Fiction,Success,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-lincoln-lawyers-last-case.md,Mystery,Success,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-lions-roar-of-justice.md,Science Fiction,Success,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-long-shot.md,Romance,Partial,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-mad-scientists-gambit.md,Science Fiction,Success,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1 Claude 259 4of4,the-maharajas-gambit.md,Science Fiction,Success,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1 Claude 259 4of4,the-mask-of-chen-zhen.md,Thriller,Success,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-missing-corner.md,Thriller,Success,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-music-of-the-source.md,Science Fiction,Partial,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
1 Claude 259 4of4,the-neski-files.md,Thriller,Success,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-other-364-days.md,Fantasy,Success,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-other-guys.md,Science Fiction,Success,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-painters-gold.md,Literary Fiction,Success,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-playwrights-liberty.md,Science Fiction,Success,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-radish-wars-a-saiyan-reunion.md,Science Fiction,Success,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-rain-bringers-crown.md,Fantasy,Success,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-rampart-street-reckoning.md,Science Fiction,Success,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-recurring-case-of-maurice-pogue.md,Mystery,Success,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-registry-of-lost-connections.md,Literary Fiction,Success,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-rhythm-of-sacrifice.md,Literary Fiction,Success,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-rhythm-of-second-chances.md,Literary Fiction,Success,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-rift-between-worlds.md,Science Fiction,Success,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-rightful-crown.md,Science Fiction,Success,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-road-to-flames.md,Science Fiction,Success,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-rose-and-the-mirror.md,Fantasy,Success,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-saddest-music-in-the-world.md,Science Fiction,Success,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-sankara-stones-of-pankot.md,Fantasy,Success,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-shield-that-time-forgot.md,Science Fiction,Success,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1 Claude 259 4of4,the-sixth-circles-carnival.md,Fantasy,Success,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-sound-between-words.md,Thriller,Success,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-space-between-hearts.md,Romance,Success,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-specials-heroes-of-the-forgotten.md,Science Fiction,Success,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-starlight-rebellion.md,Science Fiction,Partial,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1 Claude 259 4of4,the-thirteenth-hour.md,Science Fiction,Success,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-thornfield-transmission.md,Thriller,Success,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-tiaras-journey.md,Romance,Success,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-time-of-great-giving.md,Fantasy,Success,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-turnbotham-round-caper.md,Mystery,Success,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-twin-hearts-of-paris.md,Romance,Success,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-ultimate-question-highway.md,Science Fiction,Success,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-valedictorians-gambit.md,Thriller,Backfire,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0
1 Claude 259 4of4,the-wages-of-big-whiskey.md,Science Fiction,Success,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-wall-that-never-fell.md,Science Fiction,Success,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-weight-of-names.md,Literary Fiction,Failure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-wire-mobs-last-score.md,Thriller,Backfire,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-wolf-among-us.md,Thriller,Partial,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-women-who-remembered-valentino.md,Science Fiction,Success,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1 Claude 259 4of4,the-words-between-hearts.md,Literary Fiction,Success,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
